id,title,product_type,currency,value,availability,image_link,link
GGOEGOBA219299,For Everyone Eco Magnet,Office,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBA219299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/For+Everyone+Eco+Magnet
GGOEGHEJ209799,GFiber Gray Cap,Accessories,USD,35,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHEJ209799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Gfiber+Gray+Cap
GGPRGCBA123114,Google Always Prepared Pack,Kit,USD,99,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1231.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Always+Prepared+Pack
GGOEGDHL116999,Google Bike Bottle,Drinkware,USD,27,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHL116999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Bike+Bottle
GGOEGHBB217210,Google Black Linen Kippah,Accessories,USD,14,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHBB217210.jpg,https://shop.googlemerchandisestore.com//Google+Black+Linen+Kippah
GGOEGCBC136599,Google Blue YoYo,Accessories,USD,4,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC136599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Blue+YoYo
GGOEGBRB073899,Google Laptop Tech Backpack,Bags,USD,47.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB073899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Backpacks/Google+Laptop+Tech+Backpack+Black.axd
GGOEGCBA139699,Google Large Pet Collar (Blue/Green),Accessories,USD,35,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA139699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Large+Pet+Collar+Blue+Green
GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0340.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Mens+Vintage+Badge+Tee+Green.axd
GGOEGADB096215,Google Mens Microfleece Jacket Black,Apparel,USD,75,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0962.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Microfleece+Jacket+Black
GGOEGFNB206699,Google Mewgler Kitty,Accessories,USD,32,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Mewgler+Kitty1
GGOEGCBB139999,Google NYC Campus Lapel Pin,Accessories,USD,6,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB139999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+NYC+Campus+Lapel+Pin
GGOEADHC167299,Google Navy Stojo Cup,Drinkware,USD,32,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Navy+Stojo+Cup+Incorrect
GGEBNEBJ100099,Google Nest Mini (Chalk),tbd,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBNEBJ100099.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Google+Nest+Mini+Chalk
GGEBNEBC100299,Google Nest Mini (Sky),tbd,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBNEBC100299.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Google+Nest+Mini+Sky
GGOEGAWR061050,Google Onesie Red/Graphite,Apparel,USD,23.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0610.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T+Shirts/Google+Onesie+Red/Graphite.axd
GGTPGCMJ101899,Google Packing Cubes,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGCMJ101899.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Large/Google+Packing+Cubes
GGOEGBJQ214599,Google Pride Recycled Tote,Bags,USD,29,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJQ214599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Pride+Recycled+Tote
GGOEGAEC155816,Google Redwood City Campus Unisex Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1558.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/RWC+Preorder/Google+Redwood+City+Campus+Unisex+Tee
GGOEGDHH170499,Google Sea Glass Bottle,Drinkware,USD,27,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHH170499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Google+Sea+Glass+Bottle
GGOEGAEB105310,Google Sport Socks,Apparel,USD,14,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAEB105310.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sport+Socks
GGCOGAYC154115,Google TYCTWD Blue Youth Tee,Apparel,USD,24,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1541.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/TYCTWD/Google+TYCTWD+Blue+Youth+Tee
GGCOABMQ155799,Google TYCTWD Coloring Bag,Bags,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBMQ155799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/TYCTWD/Google+TYCTWD+Coloring+Bag
GGOEGAEC090713,Google Tee Blue,Apparel,USD,22,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0907.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Tee+Blue
GGOEGAXJ065529,Google Toddler Short Sleeve T-shirt Grey,Apparel,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0655.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids/Kids+Toddler/Google+Toddler+Short+Sleeve+Grey.axd
GGOEGAXQ067128,Google Toddler Short Sleeve Tee White,Apparel,USD,16.99,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0671.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids/Kids+Toddler/Google+Toddler+Short+Sleeve+Tee+White.axd
GGPRGATB115214,Google Trek Kit Women's,Kit,USD,99,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1152.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Trek+Kit+Womens
GGOEGOAB086399,Google Tri Pen,Office,USD,15.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAB086399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Pixel+Pen+Black
GGOEGBRA037499,Google Waterproof Backpack,Bags,USD,99.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRA037499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Backpacks/Waterproof+Backpack.axd
GGOEGAPJ178412,Google Women's Essential Jacket,Apparel,USD,98,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1784.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Womens+Essential+Jacket
GGCPHAAC114314,Hash Code 1st Place Men's Kit (MD),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1143.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+1st+Place+Unisex+Kit
GGCPHALC114813,Hash Code 3rd Place Women's Kit (SM),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+3rd+Place+Womens+Kit
GGCPHAAC114917,Hash Code Finalist Men's Kit (2XL),Kit,USD,155,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1149.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+Finalist+Place+Unisex+Kit
GGCPHAAC114915,Hash Code Finalist Men's Kit (LG),Kit,USD,155,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1149.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+Finalist+Place+Unisex+Kit
GGCPGBRJ137599,IT Residency Program Computer Backpack,Bags,USD,38,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBRJ137599.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/IT+Apprenticeship+Program+Computer+Backpack
GGCPTCBA147799,Kick Start Bundle 3,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPTCBA147799.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Kick+Start+Bundle+3
GGCPGCBA206299,Kit 2 - Green,Kit,USD,18.71,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA206299.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Kit+2+Green
GGEBCCBA302399,Kitchen Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA302399.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Kitchen+Kit
GGOSKCBA107615,Kubeflow Docs and Sticker Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSKXXX1076.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Kubeflow+Docs+Unisex+Tee+and+Sticker+Kit
GGCPGABA118914,Looker Jacket and Tee Kit,Kit,USD,44,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1189.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Looker+Jacket+and+Tee+Kit
GGCPCBRB195499,Mini Backpack,Bags,USD,40.43,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBRB195499.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Mini+Backpack
GGCPGHPB302799,SoCal IRV Cap,Accessories,USD,9.19,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGHPB302799.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/SoCal+IRV+Cap
GGOEGDHQ210399,Super G 2-in-1 Bottle,Drinkware,USD,35,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHQ210399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+2-in-1+Bottle
GGOEGBPB212499,Super G Eco Belt Bag,Bags,USD,19,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB212499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Eco+Belt+Bag
GGOEGATB205414,Super G Tahoe Women's Black Puffer Vest,Apparel,USD,115,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2054.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Super+G+Tahoe+Women-s+Black+Puffer+Vest
GGCPGCBJ201899,Trillah Fanny,Accessories,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBJ201899.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waist+Pack
GGCOGAEQ215217,Women Techmakers Short Sleeve Tee,Apparel,USD,20,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX2152.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+Techmakers+Short+Sleeve+Tee
GGCPGATJ188816,Women's Google CA/TOR Swag,Kit,USD,14.98,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1888.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Google+CATOR+Swag
GGCPGCBG142199,Women@ Candle - Pumpkin Spice,Consignment,USD,8,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBG142199.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Women+at+Candle+Pumpkin+Spice
GGOEYHPB217010,YouTube Beanie,Apparel,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYHPB217010.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Beanie
GGOEYBMB211099,YouTube Retro Duffel,Bags,USD,32,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYBMB211099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Retro+Duffel
GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Drinkware,USD,12.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADHB014799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Bottles/Android+Glass+Water+Bottle+with+Black+Sleeve.axd
GGOEAAEQ091617,Android Matrix Tee White,Apparel,USD,21.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0916.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Matrix+Tee+White
GGOEAADB109715,Android Moffet Jacket,Apparel,USD,99.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1097.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Moffet+Jacket
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Sport+Socks
GGCLCADB118016,Cloud Architect Men's Hoodie Black & Beta Hat,Apparel,USD,66,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1180.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Cloud+Architect+Mens+Hoodie+Black+Beta
GGCLCBRB119099,Cloud Architect Timbuk2 Flip Pack Black & Beta Hat,Bags,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBRB119099.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Professional+Cloud+Architect+Timbuk2+Flip+Pack+Black+Beta
GGCPCCBA125099,Cloud Learning Journal/Speaker/Tote Bag Kit,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCCBA125099.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Cloud+Learning+Journal+Speaker+Tote+Bag+Kit
GGCLCAEJ124615,Collaboration Engineer Full Zip Sweater Fleece Jacket (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1246.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Collaboration+Engineer+Full+Zip+Sweater+Fleece+Jacket+Beta
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Data+Engineer+Recertification+Kit
GGCPGDNL151499,Firestore Yeti 20oz Rambler,Drinkware,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGDNL151499.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Firestore+Yeti+20oz+Rambler
GGCPGAQC187213,GGN Women's 2021 Hoodie,Apparel,USD,68.73,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1872.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/GGN+Womens+2021+Hoodie
GGOEGCBC172599,Google Bike Food Container,Accessories,USD,38,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC172599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Bike+Food+Container
GGOEGFAQ016699,Google Bottle Opener Clip,Accessories,USD,3.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFAQ016699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Housewares/Bottle+Opener+Clip.axd
GGOEGDWC122999,Google Brighter Blue Mug,Drinkware,USD,6.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Brighter+Blue+Mug
GGPRGBRL106499,Google Campus Bike Mini Backpack,Bags,USD,40,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRL124699.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Bike+Mini+Backpack
GGCSGAPQ100410,Google Cap,Apparel,USD,5,in_stock,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,https://shop.googlemerchandisestore.com/Google+Candidate+Gift/Google+Cap
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,out_of_stock,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,https://shop.googlemerchandisestore.com/Google+Canada/Google+Cloud+Eco+Classic+Tee
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Google+Cloud+Lume+Cube+Panel+Mini
GGCPGAEB123518,Google Cloud Tee and Tumbler Kit,Kit,USD,58,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1235.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Cloud+Unisex+Tee+and+Tumbler+Kit
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crewneck+Sweatshirt+Green
GGOEGFNB206799,Google Doogler Shaggy Pup,Accessories,USD,32,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Doogler+Shaggy+Pup1
GGCPGBPH199199,Google Duffel Bag Green,Bags,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPH199199.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Duffel+Bag+Green
GGOEGCKA198499,Google Hologram NYC Campus Sticker,Accessories,USD,2,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA198499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Hologram+NYC+Campus+Sticker
GGOEGBRC128299,Google Incognito Dopp Kit V2,Bags,USD,48,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC128299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Dopp+Kit+V2
GGOEGAWB113552,Google Infant Charcoal Onesie,Apparel,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1135.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Infant+Charcoal+Onesie
GGOEGANB189614,Google Ladies Expedition Half Zip,Apparel,USD,88,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1896.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Expedition+Half+Zip
GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,USD,74.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0595.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+Google+Microfiber+Pullover+Bj.axd
GGPRGAFE121018,Google Mulberry Zip Hoodie,Apparel,USD,62,in_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1210.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Mulberry+Zip+Hoodie
GGOEGCBB208099,Google New York City Lanyard,Accessories,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB208099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+New+York+City+Lanyard
GGOEGAWC061254,Google Onesie Royal Blue,Apparel,USD,23.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0612.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids/Kids+Infant/Google+Onesie+Royal+Blue.axd
GGOEGAEJ091215,Google Pullover Hoodie Grey,Apparel,USD,59.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0912.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Pullover+Hoodie+Grey
GGOEGBRB186599,Google Recycled Black Backpack,Bags,USD,90,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB186599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Black+Backpack
GGOEGOCT019199,Google Red Spiral Notebook,Office,USD,9.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCT019199.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Red+Spiral+Google+Notebook.axd
GGOEGDHA018899,Google Stadium Cups-Sets of 4,Drinkware,USD,4.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHA018899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs/Stadium+Cups+Sets+of+4.axd
GGOEGDNQ145699,Google Super G Tumbler,Drinkware,USD,31,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Super+G+Tumbler+Black+Lid
GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,USD,37.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0657.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids/Kids+Toddler/Google+Toddler+Zip+Fleece+Pewter.axd
GGOSDCBC102099,Gopher Lapel Pin,Accessories,USD,3,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBC102099.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Gopher+Lapel+Pin
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+2nd+Place+Womens+Kit
GGCPHALC114816,Hash Code 3rd Place Women's Kit (XL),Kit,USD,180,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Hash+Code+3rd+Place+Womens+Kit
GGOECAAJ201818,InfraMod Grey Unisex Organic Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX2018.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/InfraMod+Grey+Unisex+Organic+Tee
GGCPGAPB152613,N3Q Women's The North Face High Loft Fleece Jacket,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1526.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/N3Q+Womens+The+North+Face+High+Loft+Fleece+Jacket
GGSIGBBB101199,OGIO Catalyst Duffel Black,Bags,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGBBB101199.jpg,https://shop.googlemerchandisestore.com/Google+GSI+Enablement/OGIO+Catalyst+Duffel+Black
GGCPGCBA139417,PandA Women's 1/4-Zip Pullover Writers Block Set,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1394.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/PandA+Womens+Quarter+Zip+Pullover+Writers+Block+Set
GGOSGALJ113613,Season of Docs 2020 Women's Tee,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGXXX1136.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Season+of+Docs+2020+Womens+Tee
GGCPGBJJ127699,Split Recycled 5oz Cotton Twill Convention Tote,tbd,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJJ127699.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Recycled+Cotton+Twill+Convention+Tote
GGCLCAFJ131018,Unisex French Terry Full-Zip Hoodie,Apparel,USD,59.57,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1310.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Unisex+French+Terry+Full+Zip+Hoodie+Grey
GGCPCDHA309899,Vacuum Steel Water Bottle,Drinkware,USD,925,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCDHA309899.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Vacuum+Steel+Water+Bottle
GGEBCCBA108514,Working (and Relaxing) from Home - Joggers,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1085.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Working+and+Relaxing+from+Home+Joggers
GGOEGAAB226613,gFit Games Unisex Tee,Apparel,USD,23,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2266.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/gFit+Games+Unisex+Tee
GGCPGBRB180899,gTech Backpack,TBD,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBRB180899.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/gTech+Backpack
