id,title,product_type,currency,cost,image_link,seller_name, rating,color,description,new_title,gender,google_brand
GGTPAFDH104899,Android Plush Figure – 2017 Model,"['Toys & Games', 'Plush Toys']",USD,34,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPAFDH104899.jpg,Inside Joke Emporium,4.0,"['Green', 'White']",This is an adorable and soft plush toy of the Android operating system mascot. It is made with high-quality materials and is perfect for cuddling or displaying.,Android Plush Toy,Unisex,Android
GGOEAAWQ130047,Android Pocket Onesie White,"['Clothing', 'Baby Clothing']",USD,80,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,90s Nostalgia,4.0,"['White', 'Black', 'Green']",This is a white baby short sleeve bodysuit with a pocket design featuring the Android logo.,Android Pocket Baby Short Sleeve Bodysuit,Unisex,Android
GGOEAAWQ130047,Android Pocket Onesie White,"['Clothing', 'Baby Clothing']",USD,71,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,Meme Mart,3.9,"['White', 'Black', 'Green']",This is a white baby short sleeve bodysuit with a pocket design featuring the Android logo.,Android Pocket Baby Short Sleeve Bodysuit,Unisex,Android
GGOEAAWQ130047,Android Pocket Onesie White,"['Clothing', 'Baby Clothing']",USD,79,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,Sarcasm Society,3.0,"['White', 'Black', 'Green']",This is a white baby short sleeve bodysuit with a pocket design featuring the Android logo.,Android Pocket Baby Short Sleeve Bodysuit,Unisex,Android
GGOEAAWQ130047,Android Pocket Onesie White,"['Clothing', 'Baby Clothing']",USD,74,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,Mystic Market,3.7,"['White', 'Black', 'Green']",This is a white baby short sleeve bodysuit with a pocket design featuring the Android logo.,Android Pocket Baby Short Sleeve Bodysuit,Unisex,Android
GGOEAAWQ130047,Android Pocket Onesie White,"['Clothing', 'Baby Clothing']",USD,79,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1300.jpg,Dreamer's Den,3.2,"['White', 'Black', 'Green']",This is a white baby short sleeve bodysuit with a pocket design featuring the Android logo.,Android Pocket Baby Short Sleeve Bodysuit,Unisex,Android
GGOEAAXQ129829,Android Pocket Toddler Tee White,"['Clothing', 'T-shirts']",USD,78,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1298.jpg,Cult Classic Closet,3.6,"['White', 'Blue', 'Green']",A white t-shirt with a pocket on the front. The pocket has an Android logo on it.,Android Pocket T-Shirt,Unisex,Android
GGOEAAXQ129829,Android Pocket Toddler Tee White,"['Clothing', 'T-shirts']",USD,71,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1298.jpg,Inside Joke Emporium,4.0,"['White', 'Blue', 'Green']",A white t-shirt with a pocket on the front. The pocket has an Android logo on it.,Android Pocket T-Shirt,Unisex,Android
GGOEAAXQ129829,Android Pocket Toddler Tee White,"['Clothing', 'T-shirts']",USD,74,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1298.jpg,Gadget Guru,4.0,"['White', 'Blue', 'Green']",A white t-shirt with a pocket on the front. The pocket has an Android logo on it.,Android Pocket T-Shirt,Unisex,Android
GGOEAAXQ129829,Android Pocket Toddler Tee White,"['Clothing', 'T-shirts']",USD,72,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1298.jpg,Zen Zone,4.3,"['White', 'Blue', 'Green']",A white t-shirt with a pocket on the front. The pocket has an Android logo on it.,Android Pocket T-Shirt,Unisex,Android
GGOEACBA104599,Android S/F18 Sticker Sheet,"['Art', 'Stickers']",USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA104599.jpg,Dreamer's Den,3.2,"['Green', 'White', 'Black']",A sticker sheet featuring 8 different Android characters in various outfits and poses.,Android Characters Sticker Sheet,Unisex,Android
GGOEACBA104599,Android S/F18 Sticker Sheet,"['Art', 'Stickers']",USD,67,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA104599.jpg,Fandom Finds,3.0,"['Green', 'White', 'Black']",A sticker sheet featuring 8 different Android characters in various outfits and poses.,Android Characters Sticker Sheet,Unisex,Android
GGOEGAEB084515,BLM Sweatshirt,"['Clothing', 'Hoodies & Sweatshirts']",USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0845.jpg,The Graphic Garage,4.1,"['Black', 'White']","Show your support for the Black Lives Matter movement with this unisex hoodie. This hoodie is made from a soft and comfortable cotton blend and features a bold, eye-catching design. The front of the hoodie features the words ""Black Lives Matter"" in large, white letters. The hoodie also has a drawstring hood and a kangaroo pocket.",Black Lives Matter Unisex Hoodie,Unisex,Google
GGOEGAEB084515,BLM Sweatshirt,"['Clothing', 'Hoodies & Sweatshirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0845.jpg,Canvas Couture,3.4,"['Black', 'White']","Show your support for the Black Lives Matter movement with this unisex hoodie. This hoodie is made from a soft and comfortable cotton blend and features a bold, eye-catching design. The front of the hoodie features the words ""Black Lives Matter"" in large, white letters. The hoodie also has a drawstring hood and a kangaroo pocket.",Black Lives Matter Unisex Hoodie,Unisex,Google
GGOEGAEB084515,BLM Sweatshirt,"['Clothing', 'Hoodies & Sweatshirts']",USD,9,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0845.jpg,Inside Joke Emporium,4.0,"['Black', 'White']","Show your support for the Black Lives Matter movement with this unisex hoodie. This hoodie is made from a soft and comfortable cotton blend and features a bold, eye-catching design. The front of the hoodie features the words ""Black Lives Matter"" in large, white letters. The hoodie also has a drawstring hood and a kangaroo pocket.",Black Lives Matter Unisex Hoodie,Unisex,Google
GGEBCCBA107199,CAB High Tier - Outdoor,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,68,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Custom Culture,2.7,"['Brown', 'White', 'Grey']",The YETI Hopper Flip 8 is the perfect cooler for your next picnic or camping trip. Its made with durable materials that will keep your food and drinks cold all day long. The Hopper Flip 8 is also leakproof and easy to clean.,YETI Hopper Flip 8 Cooler,Unisex,Google Cloud
GGEBCCBA107199,CAB High Tier - Outdoor,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,57,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Meme Mart,3.9,"['Brown', 'White', 'Grey']",The YETI Hopper Flip 8 is the perfect cooler for your next picnic or camping trip. Its made with durable materials that will keep your food and drinks cold all day long. The Hopper Flip 8 is also leakproof and easy to clean.,YETI Hopper Flip 8 Cooler,Unisex,Google Cloud
GGEBCCBA107199,CAB High Tier - Outdoor,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,71,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Gadget Guru,4.0,"['Brown', 'White', 'Grey']",The YETI Hopper Flip 8 is the perfect cooler for your next picnic or camping trip. Its made with durable materials that will keep your food and drinks cold all day long. The Hopper Flip 8 is also leakproof and easy to clean.,YETI Hopper Flip 8 Cooler,Unisex,Google Cloud
GGEBCCBA107199,CAB High Tier - Outdoor,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,53,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Gamer Gear,3.6,"['Brown', 'White', 'Grey']",The YETI Hopper Flip 8 is the perfect cooler for your next picnic or camping trip. Its made with durable materials that will keep your food and drinks cold all day long. The Hopper Flip 8 is also leakproof and easy to clean.,YETI Hopper Flip 8 Cooler,Unisex,Google Cloud
GGEBCCBA107199,CAB High Tier - Outdoor,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,65,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Print Pop,4.1,"['Brown', 'White', 'Grey']",The YETI Hopper Flip 8 is the perfect cooler for your next picnic or camping trip. Its made with durable materials that will keep your food and drinks cold all day long. The Hopper Flip 8 is also leakproof and easy to clean.,YETI Hopper Flip 8 Cooler,Unisex,Google Cloud
GGOEGCBC220610,Chrome Dino Hit the Slopes Scarf,"['Apparel & Accessories', 'Scarves']",USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC220610.jpg,Fandom Finds,3.0,"['beige', 'blue']","This scarf is made of a soft, warm fabric and features a fun dinosaur design. Its the perfect accessory for any day out.",Dinosaur Scarf,unisex,Google
GGOEGCBC220610,Chrome Dino Hit the Slopes Scarf,"['Apparel & Accessories', 'Scarves']",USD,95,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC220610.jpg,Quirk & Co.,4.5,"['beige', 'blue']","This scarf is made of a soft, warm fabric and features a fun dinosaur design. Its the perfect accessory for any day out.",Dinosaur Scarf,unisex,Google
GGCLCATJ124017,DevOps Engineer Women's Eco-Quilted Vest (Beta),"['Apparel', 'Vests']",USD,73,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1240.jpg,Vinyl Vault,4.4,"['Blue', 'Black']","The Mountain Hardwear Mens Ghost Whisperer Vest is an ultralight, packable vest that is perfect for layering on chilly days. It is made with a water-resistant ripstop fabric and features a DWR finish to help you stay dry. The vest also has a hood and two zippered hand pockets.",Mountain Hardwear Mens Ghost Whisperer Vest - Blue,men,Google Cloud
GGCLCATJ124017,DevOps Engineer Women's Eco-Quilted Vest (Beta),"['Apparel', 'Vests']",USD,73,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1240.jpg,Mystic Market,4.2,"['Blue', 'Black']","The Mountain Hardwear Mens Ghost Whisperer Vest is an ultralight, packable vest that is perfect for layering on chilly days. It is made with a water-resistant ripstop fabric and features a DWR finish to help you stay dry. The vest also has a hood and two zippered hand pockets.",Mountain Hardwear Mens Ghost Whisperer Vest - Blue,men,Google Cloud
GGCLCATJ124017,DevOps Engineer Women's Eco-Quilted Vest (Beta),"['Apparel', 'Vests']",USD,78,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1240.jpg,Cult Classic Closet,3.6,"['Blue', 'Black']","The Mountain Hardwear Mens Ghost Whisperer Vest is an ultralight, packable vest that is perfect for layering on chilly days. It is made with a water-resistant ripstop fabric and features a DWR finish to help you stay dry. The vest also has a hood and two zippered hand pockets.",Mountain Hardwear Mens Ghost Whisperer Vest - Blue,men,Google Cloud
GGCLCATJ124017,DevOps Engineer Women's Eco-Quilted Vest (Beta),"['Apparel', 'Vests']",USD,62,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1240.jpg,Gadget Guru,3.0,"['Blue', 'Black']","The Mountain Hardwear Mens Ghost Whisperer Vest is an ultralight, packable vest that is perfect for layering on chilly days. It is made with a water-resistant ripstop fabric and features a DWR finish to help you stay dry. The vest also has a hood and two zippered hand pockets.",Mountain Hardwear Mens Ghost Whisperer Vest - Blue,men,Google Cloud
GGCPGCBA409212,FGN Hoodie and Tote,"['Clothing', 'Jackets & Coats']",USD,21,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,Fandom Finds,3.0,['Black'],A black zip-up hoodie with the FGN logo embroidered on the left chest.,Unisex Black Zip Up Hoodie,Unisex,FGN
GGCPGCBA409212,FGN Hoodie and Tote,"['Clothing', 'Jackets & Coats']",USD,14,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,Wanderlust Wardrobe,3.2,['Black'],A black zip-up hoodie with the FGN logo embroidered on the left chest.,Unisex Black Zip Up Hoodie,Unisex,FGN
GGCPGCBA409212,FGN Hoodie and Tote,"['Clothing', 'Jackets & Coats']",USD,32,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,The Graphic Garage,4.1,['Black'],A black zip-up hoodie with the FGN logo embroidered on the left chest.,Unisex Black Zip Up Hoodie,Unisex,FGN
GGCPGCBA409212,FGN Hoodie and Tote,"['Clothing', 'Jackets & Coats']",USD,13,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,Canvas Couture,2.6,['Black'],A black zip-up hoodie with the FGN logo embroidered on the left chest.,Unisex Black Zip Up Hoodie,Unisex,FGN
GGCPGCBA409212,FGN Hoodie and Tote,"['Clothing', 'Jackets & Coats']",USD,30,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4092.jpg,The Graphic Garage,3.7,['Black'],A black zip-up hoodie with the FGN logo embroidered on the left chest.,Unisex Black Zip Up Hoodie,Unisex,FGN
GGCLCAEJ100617,G Suite Administrator Crew Sweatshirt - Men's,['sweaters'],USD,100,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1006.jpg,Inside Joke Emporium,4.0,['grey'],"The unisex grey sweatshirt is made of 100% cotton and features a relaxed fit. It has a ribbed crew neck, cuffs, and hem. The sweatshirt is grey with a multicolored logo on the chest.",Unisex Grey Sweatshirt,unisex,Google
GGCLCAEJ100617,G Suite Administrator Crew Sweatshirt - Men's,['sweaters'],USD,100,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1006.jpg,Cult Classic Closet,3.6,['grey'],"The unisex grey sweatshirt is made of 100% cotton and features a relaxed fit. It has a ribbed crew neck, cuffs, and hem. The sweatshirt is grey with a multicolored logo on the chest.",Unisex Grey Sweatshirt,unisex,Google
GGCLCAEJ100617,G Suite Administrator Crew Sweatshirt - Men's,['sweaters'],USD,100,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1006.jpg,90s Nostalgia,4.0,['grey'],"The unisex grey sweatshirt is made of 100% cotton and features a relaxed fit. It has a ribbed crew neck, cuffs, and hem. The sweatshirt is grey with a multicolored logo on the chest.",Unisex Grey Sweatshirt,unisex,Google
GGCLCAEJ100617,G Suite Administrator Crew Sweatshirt - Men's,['sweaters'],USD,95,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1006.jpg,Motivation Merch,3.1,['grey'],"The unisex grey sweatshirt is made of 100% cotton and features a relaxed fit. It has a ribbed crew neck, cuffs, and hem. The sweatshirt is grey with a multicolored logo on the chest.",Unisex Grey Sweatshirt,unisex,Google
GGOEGEHQ072599,Google 4400mAh Power Bank,"['Electronics', 'Gadgets']",USD,13,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEHQ072599.jpg,Print Pop,2.5,['White'],"The Google Powerbank is a portable charger that can be used to charge your phone, tablet, or other devices. It has a capacity of 10000mAh and can provide up to 24 hours of power.",Google Powerbank - White,Unisex,Google
GGOEGEHQ072599,Google 4400mAh Power Bank,"['Electronics', 'Gadgets']",USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEHQ072599.jpg,Custom Culture,3.6,['White'],"The Google Powerbank is a portable charger that can be used to charge your phone, tablet, or other devices. It has a capacity of 10000mAh and can provide up to 24 hours of power.",Google Powerbank - White,Unisex,Google
GGOEGAAC075714,Google Adult Tee Fruit Games Dragonfruit,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,28,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0757.jpg,Cult Classic Closet,3.6,"['Blue', 'Red', 'Yellow']",This mens blue t-shirt features a dragon fruit character with a flame on its head. The dragon fruit is wearing a yellow headband and has a happy expression on its face. The shirt is made of 100% cotton and is machine-washable.,Mens Blue Dragon Fruit T-Shirt,men,Google
GGOEGAAC075714,Google Adult Tee Fruit Games Dragonfruit,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,16,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0757.jpg,Wanderlust Wardrobe,3.2,"['Blue', 'Red', 'Yellow']",This mens blue t-shirt features a dragon fruit character with a flame on its head. The dragon fruit is wearing a yellow headband and has a happy expression on its face. The shirt is made of 100% cotton and is machine-washable.,Mens Blue Dragon Fruit T-Shirt,men,Google
GGOEGAAC075714,Google Adult Tee Fruit Games Dragonfruit,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,12,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0757.jpg,Gamer Gear,3.6,"['Blue', 'Red', 'Yellow']",This mens blue t-shirt features a dragon fruit character with a flame on its head. The dragon fruit is wearing a yellow headband and has a happy expression on its face. The shirt is made of 100% cotton and is machine-washable.,Mens Blue Dragon Fruit T-Shirt,men,Google
GGOEGAXN127255,"Google Beekeepers 2019 Toddler Tee, Pink","['Apparel', 'T-shirts']",USD,61,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1272.jpg,Mystic Market,4.2,"['Pink', 'White', 'Yellow']","A pink t-shirt with a graphic of a person in a hazmat suit walking on top of a table with a bunch of cheese on it. The graphic is in white, yellow, and blue.",Pink T-shirt with a graphic of a person in a hazmat suit walking on top of a table with a bunch of cheese on it,Unisex,Google
GGOEGDHR117099,Google Buoy Bottle,"['Drinkware', 'Bottles']",USD,46,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR117099.jpg,Gadget Guru,3.0,"['Red', 'White']",This is a water bottle with the Google logo on it. It is made of plastic and is red and white.,Google Water Bottle,Unisex,Google
GGOEGDHR117099,Google Buoy Bottle,"['Drinkware', 'Bottles']",USD,56,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR117099.jpg,Canvas Couture,3.4,"['Red', 'White']",This is a water bottle with the Google logo on it. It is made of plastic and is red and white.,Google Water Bottle,Unisex,Google
GGOEGDHR117099,Google Buoy Bottle,"['Drinkware', 'Bottles']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR117099.jpg,Print Pop,2.5,"['Red', 'White']",This is a water bottle with the Google logo on it. It is made of plastic and is red and white.,Google Water Bottle,Unisex,Google
GGOEGDHR117099,Google Buoy Bottle,"['Drinkware', 'Bottles']",USD,62,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR117099.jpg,Custom Culture,3.6,"['Red', 'White']",This is a water bottle with the Google logo on it. It is made of plastic and is red and white.,Google Water Bottle,Unisex,Google
GGOEGBJL013999,Google Canvas Tote Natural/Navy,"['Bags', 'Totes']",USD,64,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJL013999.jpg,Motivation Merch,3.1,"['Blue', 'White']","This is a blue and white tote bag with the word ""Google"" embroidered on the front. It is made of canvas and has a reinforced bottom. The bag is perfect for carrying your everyday essentials.",Google Tote Bag,Unisex,Google
GGOEGCBA186299,Google Checkered Shoelaces White,"['Apparel & Accessories', 'Shoes', 'Sneakers']",USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA186299.jpg,Custom Culture,3.6,"['Red', 'Yellow', 'Blue', 'Green']","The Vans Checkerboard Slip-On is a classic skate shoe that features a checkerboard pattern on the upper. It has a slip-on design for easy on and off, and a vulcanized sole for added durability.",Vans Checkerboard Slip-On,Unisex,Vans
GGEBCAEB102915,Google Cloud Fleece Joggers,"['Apparel & Accessories', 'Pants']",USD,20,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1029.jpg,Fandom Finds,3.3,['Black'],The Google Cloud sweatpants are made of a soft and comfortable cotton blend. The sweatpants feature a relaxed fit with an adjustable drawstring waistband. The sweatpants have two side pockets and a back pocket. The Google Cloud logo is embroidered on the left leg.,Unisex Google Cloud sweatpants,Unisex,Google Cloud
GGPRCCBA122999,Google Cloud Gourmet Set,"['Drinkware', 'Tumblers']",USD,5,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122999.jpg,Pop Art Provisions,3.0,"['White', 'Gray']",This Google Cloud tumbler set includes a 12oz tumbler and a 16oz food jar. Both are made of stainless steel and are BPA-free. The tumbler has a gray silicone lid and the food jar has a white lid. The tumbler and food jar are both dishwasher safe.,Google Cloud Tumbler Set,Unisex,Google Cloud
GGPRCCBA122999,Google Cloud Gourmet Set,"['Drinkware', 'Tumblers']",USD,7,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122999.jpg,Zen Zone,4.3,"['White', 'Gray']",This Google Cloud tumbler set includes a 12oz tumbler and a 16oz food jar. Both are made of stainless steel and are BPA-free. The tumbler has a gray silicone lid and the food jar has a white lid. The tumbler and food jar are both dishwasher safe.,Google Cloud Tumbler Set,Unisex,Google Cloud
GGPRCCBA122999,Google Cloud Gourmet Set,"['Drinkware', 'Tumblers']",USD,15,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122999.jpg,Mystic Market,3.7,"['White', 'Gray']",This Google Cloud tumbler set includes a 12oz tumbler and a 16oz food jar. Both are made of stainless steel and are BPA-free. The tumbler has a gray silicone lid and the food jar has a white lid. The tumbler and food jar are both dishwasher safe.,Google Cloud Tumbler Set,Unisex,Google Cloud
GGPRCCBA122999,Google Cloud Gourmet Set,"['Drinkware', 'Tumblers']",USD,11,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122999.jpg,Dreamer's Den,3.2,"['White', 'Gray']",This Google Cloud tumbler set includes a 12oz tumbler and a 16oz food jar. Both are made of stainless steel and are BPA-free. The tumbler has a gray silicone lid and the food jar has a white lid. The tumbler and food jar are both dishwasher safe.,Google Cloud Tumbler Set,Unisex,Google Cloud
GGCPGAAB162212,Google Eco Tee Sales School Kit,"['Apparel', 'Clothing', 'Tops', 'T-shirts']",USD,70,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,Print Pop,2.5,"['Black', 'Multicolor']",A black t-shirt with the Google logo on the front.,Google Logo T-shirt,Unisex,Google
GGCPGAAB162212,Google Eco Tee Sales School Kit,"['Apparel', 'Clothing', 'Tops', 'T-shirts']",USD,66,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,Minimalist Manifesto,3.9,"['Black', 'Multicolor']",A black t-shirt with the Google logo on the front.,Google Logo T-shirt,Unisex,Google
GGCPGAAB162212,Google Eco Tee Sales School Kit,"['Apparel', 'Clothing', 'Tops', 'T-shirts']",USD,68,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,Vinyl Vault,4.4,"['Black', 'Multicolor']",A black t-shirt with the Google logo on the front.,Google Logo T-shirt,Unisex,Google
GGCPGAAB162212,Google Eco Tee Sales School Kit,"['Apparel', 'Clothing', 'Tops', 'T-shirts']",USD,62,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,Wanderlust Wardrobe,3.2,"['Black', 'Multicolor']",A black t-shirt with the Google logo on the front.,Google Logo T-shirt,Unisex,Google
GGCPGAAB162212,Google Eco Tee Sales School Kit,"['Apparel', 'Clothing', 'Tops', 'T-shirts']",USD,66,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1622.jpg,Fandom Finds,3.3,"['Black', 'Multicolor']",A black t-shirt with the Google logo on the front.,Google Logo T-shirt,Unisex,Google
GGOEGCKQ084999,Google Emoji Sticker Sheet,"['Art', 'Prints']",USD,10,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKQ084999.jpg,Print Pop,4.1,"['Yellow', 'White', 'Black']",A sheet of stickers featuring various emoji designs.,Emoji Sticker Sheet,Unisex,Google
GGOEGEDQ023899,Google Four-way Clip-on Charger,"['Electronics', 'Chargers']",USD,73,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEDQ023899.jpg,90s Nostalgia,4.0,['White'],"The Google 4-in-1 Charging Cable is the perfect solution for charging all of your devices. With four different connectors, you can charge your iPhone, iPad, Android device, and more. The cable is also tangle-free and durable, making it perfect for travel.",Google 4-in-1 Charging Cable,Unisex,Google
GGOEGDWH167399,Google Green Corkbase Mug,"['Drinkware', 'Mugs']",USD,83,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,Canvas Couture,2.6,"['Green', 'Brown']",This is a green mug with a brown cork bottom. It has the Google logo on one side.,Google Branded Green Mug,Unisex,Google
GGOEGDWH167399,Google Green Corkbase Mug,"['Drinkware', 'Mugs']",USD,95,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,Minimalist Manifesto,3.9,"['Green', 'Brown']",This is a green mug with a brown cork bottom. It has the Google logo on one side.,Google Branded Green Mug,Unisex,Google
GGOEGDWH167399,Google Green Corkbase Mug,"['Drinkware', 'Mugs']",USD,93,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,Minimalist Manifesto,3.9,"['Green', 'Brown']",This is a green mug with a brown cork bottom. It has the Google logo on one side.,Google Branded Green Mug,Unisex,Google
GGOEGDWH167399,Google Green Corkbase Mug,"['Drinkware', 'Mugs']",USD,97,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,Meme Mart,3.9,"['Green', 'Brown']",This is a green mug with a brown cork bottom. It has the Google logo on one side.,Google Branded Green Mug,Unisex,Google
GGOEGDWH167399,Google Green Corkbase Mug,"['Drinkware', 'Mugs']",USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWH167399.jpg,Sarcasm Society,3.0,"['Green', 'Brown']",This is a green mug with a brown cork bottom. It has the Google logo on one side.,Google Branded Green Mug,Unisex,Google
GGCSGBRQ100699,Google Kids Backpack,['Backpacks'],USD,100,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGBRQ100699.jpg,Motivation Merch,3.1,"['White', 'Black', 'Red', 'Blue', 'Green', 'Yellow']","This is a high-quality backpack with the Google logo on the front. It is made of durable materials and has a large main compartment, a front pocket, and two side pockets. It is perfect for carrying your everyday essentials.",Google G Logo Backpack,Unisex,Google
GGCSGBRQ100699,Google Kids Backpack,['Backpacks'],USD,87,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGBRQ100699.jpg,Fandom Finds,3.3,"['White', 'Black', 'Red', 'Blue', 'Green', 'Yellow']","This is a high-quality backpack with the Google logo on the front. It is made of durable materials and has a large main compartment, a front pocket, and two side pockets. It is perfect for carrying your everyday essentials.",Google G Logo Backpack,Unisex,Google
GGCSGBRQ100699,Google Kids Backpack,['Backpacks'],USD,85,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGBRQ100699.jpg,Fandom Finds,3.0,"['White', 'Black', 'Red', 'Blue', 'Green', 'Yellow']","This is a high-quality backpack with the Google logo on the front. It is made of durable materials and has a large main compartment, a front pocket, and two side pockets. It is perfect for carrying your everyday essentials.",Google G Logo Backpack,Unisex,Google
GGCSGBRQ100699,Google Kids Backpack,['Backpacks'],USD,85,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGBRQ100699.jpg,90s Nostalgia,4.0,"['White', 'Black', 'Red', 'Blue', 'Green', 'Yellow']","This is a high-quality backpack with the Google logo on the front. It is made of durable materials and has a large main compartment, a front pocket, and two side pockets. It is perfect for carrying your everyday essentials.",Google G Logo Backpack,Unisex,Google
