id,title,product_type,currency,value,image_link,color,description,gender,google_brand
GGCPGAEC135517,G2G Unisex Baseball Tee - Heather Gray/Navy,['Apparel & Accessories > Tops & T-shirts > T-shirts'],USD,14.98,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1355.jpg,"['Blue', 'Gray']",A heather gray and navy blue baseball tee with a white G2G logo on the front. A perfect shirt for everyday wear.,Unisex,G2G
GGCOGOCC101199,I am Remarkable Journal,['Journals & Notebooks'],USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGOCC101199.jpg,['Blue'],This is a blue journal with the words I am remarkable written on the cover.,Unisex,
GGOEAOBH217699,Android Magnet,"['Electronics', 'Accessories', 'Stickers & Magnets']",USD,7,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOBH217699.jpg,"['Green', 'Black', 'White']",This is a magnet in the shape of the Android logo. It is made of wood and is green and black in color.,Unisex,Android
GGCLCAAJ117017,Mens Heather Short Sleeve T-Shirt,"['Apparel & Accessories', 'Tops & Tees', 'T-shirts']",USD,27,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1170.jpg,"['Black', 'Charcoal', 'Gray']",A heather gray short sleeve t-shirt with the AnthosE logo on the chest and the Google Cloud logo on the sleeve.,men,Google Cloud
GGOEGCBA195199,Pixel Dinosaur Keychain,['Keychains'],USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA195199.jpg,['Black'],This keychain features the beloved dinosaur from the popular Chrome offline game.,Unisex,Google
GGCLCADJ101315,The North Face Mens Tech 1/4 Zip Fleece,"['Jackets & Coats', 'Vests & Sweaters']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1013.jpg,['Grey'],"A classic quarter-zip fleece pullover made with soft, recycled fabric. TNF logo on left chest and Google Cloud logo on right chest.",men,Google Cloud
GGCLCATB108513,Unisex Marine Layer Hoodie,"['Clothing', 'Unisex Clothing', 'Tops', 'Sweatshirts & Hoodies']",USD,66,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1085.jpg,"['Black', 'White']","Unisex Marine Layer Hoodie is a perfect layering piece for any day. Its made from a soft cotton blend and features a relaxed fit. The hoodie has a full zip front, a hood with adjustable drawstrings, and two front hand pockets. The black color with a white logo makes it easy to pair with any outfit.",Unisex,Google Cloud
GGPRGCBA112099,Google Cloud Foodie Kit,"['Drinkware', 'Food & Beverage']",USD,41,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA112099.jpg,"['White', 'Black']","This Google Cloud Foodie Kit includes a 20oz Tritan water bottle and a 16oz stainless steel food container. Both items are BPA-free and dishwasher safe. The water bottle has a leak-proof lid and a carrying loop, while the food container has a wide mouth and a secure lid. The items are decorated with the Google Cloud logo.",Unisex,Google Cloud
GGPRCCBA122499,Google Cloud Modern Backpack Kit,['Backpacks'],USD,99,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRCCBA122499.jpg,['Grey'],"The Google Cloud Modern Backpack Kit includes a stylish and functional backpack, a notebook, and a pen. The backpack is made of durable canvas material and features a spacious main compartment, a front pocket, and two side pockets. The notebook is perfect for taking notes or jotting down ideas, and the pen is a great way to stay organized. This kit is perfect for students, professionals, or anyone who wants to stay organized and stylish.",Unisex,Google Cloud
GGOEGDHC082299,Google Water Bottle,"['Drinkware', 'Bottles']",USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHC082299.jpg,"['Blue', 'Silver']",This is a 25oz water bottle made of stainless steel. It is blue in color and has a silver cap. The bottle is BPA-free and dishwasher safe.,unisex,Google
GGOEGOAQ012899,Google LED Light Pen,"['Office supplies', 'Pens']",USD,2.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ012899.jpg,"['White', 'Black']",The Google LED Light Pen is a white and black ballpoint pen with a built-in LED light.,Unisex,Google
GGOEGBJD133999,Google Cambridge Campus Tote,"['Bags', 'Totes']",USD,11,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJD133999.jpg,"['beige', 'black']","This tote bag is made of 100% cotton canvas. It is sturdy and durable, perfect for carrying your everyday essentials. The bag features a black print of the Google Cambridge Campus logo.",unisex,Google
GGPRGABJ105899,Google Chrome Dinosaur Collectible,"['Toys & Hobbies', 'Collectibles & Memorabilia', 'Novelty Toys']",USD,30,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGABJ105899.jpg,"['Black', 'White', 'Grey']","The Google Chrome Dinosaur Collectible is a small, plastic figurine of the dinosaur that appears in the Google Chrome web browser when the user is offline. The figurine is made of a durable plastic material and is grey in color. It is about 3 inches tall and 5 inches long.",Unisex,Google
GGEBCBRB111499,Google Cloud Backpack,['Backpacks'],USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCBRB111499.jpg,"['Black', 'Grey']","The Google Cloud CAB Backpack is a stylish and functional backpack thats perfect for everyday use. This backpack is made from high-quality materials and features a spacious main compartment, a front pocket, and two side pockets. Its also comfortable to carry, with padded shoulder straps and a sternum strap.",Unisex,Google Cloud
GGOECDNQ210299,Google Cloud Tumbler,['Drinkware'],USD,31,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECDNQ210299.jpg,['White'],"This Google Cloud tumbler is made of stainless steel and has a powder-coated finish. It is double-walled and vacuum-insulated, so it will keep your drinks hot or cold for hours. The tumbler has a leak-proof lid and a non-slip bottom. It is also dishwasher-safe.",Unisex,Google Cloud
GGOECAEB163013,Google Cloud Zip Hoodie,"['Clothing', 'Unisex Clothing', 'Unisex Hoodies & Sweatshirts']",USD,69,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1630.jpg,['Black'],"This unisex zip hoodie is perfect for layering over your favorite t-shirt or sweatshirt. Its made from a soft and comfortable cotton blend, and features a full zip closure, a hood with drawstrings, and two front pockets. The black color is versatile and easy to match with any outfit.",Unisex,Google Cloud
GGCPGBPR199299,Google Duffel Bag,"['Bags', 'Duffel Bags']",USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPR199299.jpg,"['Red', 'White']","The Google Duffel Bag is made of durable canvas material and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. Its perfect for carrying your everyday essentials or for a weekend getaway.",Unisex,Google
GGOSDAXA109510,Google Go Socks Bundle,"['Apparel & Accessories', 'Socks']",USD,0,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDAXA109510.jpg,"['Black', 'White', 'Blue']",This bundle includes one pair of black and blue Google Go knit socks and one pair of white Google Go dress socks. The socks are made from a soft and comfortable cotton blend and feature the Google Go logo on the cuff.,Unisex,Google
GGOEGAHC189916,Google Polo Shirt,"['Apparel', 'Polos']",USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1899.jpg,"['Blue', 'White']",The Google Polo Shirt is a classic and comfortable polo shirt. Perfect for a casual day at the office or a night out with friends.,men,Google
GGOEGKXC200128,Google Toddler Tee,"['Clothing & Accessories', 'Tops & Tees', 'T-shirts']",USD,24,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2001.jpg,"['Blue', 'White']",A blue toddler tee with the Google logo on the front.,Unisex,Google
GGOEGDHG014499,Google Water Bottle,"['Drinkware & Barware', 'Bottles & Tumblers']",USD,9.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHG014499.jpg,"['White', 'Black']",The Google Water Bottle is a great way to stay hydrated throughout the day. The bottle is made of durable plastic and features a spout with a built-in filter to remove impurities. The bottle is also dishwasher safe for easy cleaning.,Unisex,Google
GGOEGCVA125199,Google Inverted Umbrella,['Umbrellas'],USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCVA125199.jpg,"['Multicolor', 'Black']","The Google Inverted Umbrella is a colorful and practical umbrella that is perfect for rainy days. The umbrella is made of high-quality materials and features a unique inverted design that makes it easy to open and close. The umbrella is also lightweight and compact, making it easy to carry around.",Unisex,Google
GGOEGCBH145799,Google Los Angeles Pin,['Pins & Buttons'],USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBH145799.jpg,"['Green', 'White']","The Google Los Angeles Pin is a great way to show your love for the city and Google. This pin features a green and white design with the words ""Los Angeles"" and ""Google"" prominently displayed.",Unisex,Google
GGCPGCBA178999,Google Nest Hub,"['Electronics', 'Smart Home']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA178999.jpg,"['White', 'Grey']","The Google Nest Hub is a smart display that can be used to control your home, watch videos, listen to music, and get the weather forecast. It has a 7-inch screen and a built-in speaker. The Nest Hub is available in white, black, and chalk.",Unisex,Google
GGCPGAEB155313,Google Legal Sweatshirt,"['Apparel', 'Sweatshirts']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1553.jpg,"['Black', 'Multicolor']",This is a black sweatshirt with the Google Legal logo embroidered on the chest. The sweatshirt has a crew neck and long sleeves. It is made of a soft and comfortable cotton blend.,Unisex,Legal
GGOEGOAH090199,Google Light Pen,"['Office supplies', 'Pens']",USD,3,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAH090199.jpg,"['Green', 'Black']",The Google Light Pen is a green and black pen with a stylus on one end. It is perfect for taking notes on your tablet or smartphone.,Unisex,Google
GGOEGCBR138899,Google Maps Pin,"['Accessories', 'Pins']",USD,7,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBR138899.jpg,"['Red', 'White']","The Google Maps pin is a great way to show your love for Google Maps. This pin is made of metal and features the iconic Google Maps logo. Its the perfect accessory for your backpack, jacket, or hat.",Unisex,Google
GGOEGDHJ140199,New York City Stainless Steel Water Bottle,['Drinkware'],USD,20,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHJ140199.jpg,['Silver'],"This stainless steel water bottle is perfect for staying hydrated on the go. It features a sleek design with the words ""New York City"" printed on the side. The bottle is made of durable materials and is BPA-free.",Unisex,Google
GGOEGOAH124199,Google Branded Promotional Pen,"['Office supplies', 'Pens']",USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAH124199.jpg,['Yellow'],A yellow Google-branded pen with a plastic body and a rubber grip. It has a medium point and writes in black ink.,Unisex,Google
GGOEGCBC016999,Google Pet Feeding Mat,"['Home & Garden', 'Pet Supplies']",USD,6.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,"['Blue', 'White']","This pet feeding mat is made of durable, non-slip silicone and is designed to keep your pets food and water bowls in place. The mat is also easy to clean and can be washed in the dishwasher.",unisex,Google
GGCPGCFQ191399,Google Pixel Buds A-Series Truly Wireless Earbuds,"['Electronics', 'Audio', 'Headphones']",USD,135,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCFQ191399.jpg,"['White', 'Black']","The Google Pixel Buds A-Series are truly wireless earbuds that offer a comfortable fit, great sound quality, and long battery life. They are sweat and water-resistant, and come with a charging case.",Unisex,Google
GGPIGDHB100199,Google Water Bottle,['Drinkware'],USD,32,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPIGDHB100199.jpg,"['Black', 'Grey']",This is a 20oz water bottle made of stainless steel and has a rope handle. The bottle is black with a white Google logo on it.,Unisex,Google
GGOEGAXB135655,Google Toddler Hero Tee,"['Clothing & Accessories', 'Tops & Tees', 'T-shirts']",USD,24,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1356.jpg,"['Black', 'White']","Let your little one rep their favorite search engine with this heather black toddler tee. Made from a soft cotton blend, this shirt features a ribbed crew neck and short sleeves. The bold white Google logo is printed on the front.",Unisex,Google
GGOEGAXC074855,Google Toddler Tee Fruit Games,"['Apparel & Accessories', 'Tops & T-shirts']",USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,"['Blue', 'Red', 'Green']",A blue toddler t-shirt with a graphic of two cherries on it. The cherries are wearing headbands and have arms and legs. The t-shirt is made of 100% cotton and is machine washable.,Unisex,Google
GGOEGAXB089230,Google Trike Tee,"['Clothing', 'Tops', 'T-shirts']",USD,20,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0892.jpg,"['Black', 'Multicolor']","The Google Trike Tee is a black, short-sleeved t-shirt with a multi-colored tricycle printed on the front. The shirt is made from 100% cotton and is available in sizes 2T to 5T.",Unisex,Google
GGOEGAPB058215,Google Womens Fleece Jacket,"['Apparel & Accessories', 'Jackets & Coats']",USD,74.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0582.jpg,"['Black', 'White']","This womens microfleece jacket is made of 100% polyester and features a full zip front, two front pockets, and a stand-up collar. It is lightweight and warm, making it perfect for layering on cooler days. The jacket is black with a white Google logo on the left chest.",women,Google
GGOEGALJ034417,Google Womens T-Shirt,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,18.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0344.jpg,"['White', 'Black']",A classic V-neck T-shirt made from 100% cotton. The shirt features a relaxed fit and a slightly longer length. The bold Google logo is printed on the front in white.,women,Google
GGOEGFDH221399,Google Dragon Plush,"['Toys & Games', 'Stuffed Animals & Plush']",USD,34,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,"['Green', 'White', 'Red']","A cute and cuddly plush toy, perfect for kids or adults. The dragon is made with soft green fur, and has a red ribbon around its neck with the Google logo on it.",Unisex,Google
GGCPGADJ188916,Google CA/TOR Swag,['sweaters'],USD,14.98,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1889.jpg,['grey'],"This is a Google CA/TOR Swag that includes a grey sweatshirt, a yellow toque and an android figurine.",men,Google
GGCPGAPB153113,N3Q Womens Bundle,"['Jackets & Coats', 'Womens Clothing']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1531.jpg,"['Black', 'White']","This bundle includes a black N3Q jacket, a grey N3Q beanie, a white Google blanket, and a white Google tote bag. The jacket is made of 100% polyester and features a full zip closure, two front pockets, and a hood. The beanie is made of 100% acrylic and features a ribbed knit design. The blanket is made of 100% polyester and features a soft sherpa lining. The tote bag is made of 100% cotton and features a reinforced bottom and double-stitched seams.",Women,Google
GGOSGDWQ113899,Google Camp Mug,"['Drinkware', 'Mugs']",USD,0,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,"['White', 'Multicolor']",This Google camp mug is made of stainless steel and has a white finish. It has a capacity of 12 ounces and is perfect for keeping your coffee or tea hot on the go. The mug features the Google logo on the front.,Unisex,Google
GGCPGCBA406417,PES 2023 Google Kit,"['Clothing', 'Accessories']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4064.jpg,"['White', 'Black', 'Green']","PES 2023 Google Kit includes a white t-shirt, a black umbrella, a white and grey water bottle, a white tote bag and a green and blue android figurine.",Unisex,Google
GGCPGCBA406819,PES 2023 YouTube Platinum Kit,"['Clothing and accessories', 'Electronics']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4068.jpg,"['Black', 'White']","This PES 2023 YouTube Platinum Kit includes a t-shirt, sunglasses, umbrella, water bottle, tote bag, and an Android figurine. The t-shirt is white with the PES 2023 logo on the front and the YouTube logo on the sleeve. The sunglasses are black with a rectangular frame. The umbrella is black with the YouTube logo on the side. The water bottle is black with the PES 2023 logo on the side. The tote bag is white with the YouTube logo on the front. The Android figurine is dressed in a red and black uniform with a PES 2023 logo on its chest.",Unisex,Youtube
GGCLCCBB109699,Google Cloud Oversize Down Blanket,['Blankets'],USD,49,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBB109699.jpg,"['Black', 'Grey']",The Google Cloud Oversize Down Blanket is made of 100% cotton and features a diamond-quilted design. Its perfect for keeping you warm and cozy on chilly nights. This blanket is also machine-washable for easy care.,Unisex,Google Cloud
GGCPGDNB303199,Google Los Angeles Tumbler,"['Drinkware', 'Tumblers']",USD,18.2,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGDNB303199.jpg,['Black'],"The Google Los Angeles Tumbler is a stylish and functional way to stay hydrated. This 20oz tumbler is made of stainless steel and features a double-wall construction to keep drinks hot or cold for hours. The leak-proof lid makes it easy to take on the go, and the wide mouth opening makes it easy to clean.",Unisex,Google
GGCPGBSB408899,Sprocketeer Neoprene Toiletry Bag,"['Bags & Luggage', 'Travel Accessories', 'Toiletry Bags']",USD,21.37,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBSB408899.jpg,"['Black', 'Blue', 'Green']","The perfect travel companion, this black, blue and green neoprene dopp kit from Sprocketeer is the perfect size for all your toiletries. It features a spacious main compartment, a front zippered pocket, and a convenient carrying handle. Whether youre headed to the gym or on a weekend getaway, this dopp kit will keep you organized and stylish.",Unisex,
GGCOACBH171199,Android Collectible Figurine,"['Toys & Hobbies', 'Action Figures & Statues']",USD,0,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOACBH171199.jpg,"['Green', 'White']",This Android figurine is a great collectible for fans of the Android operating system. The figurine is made of durable materials and features the iconic Android logo. Its a perfect gift for yourself or the Android fan in your life.,Unisex,Android
GGCPGAAB133616,Sushi Express Tee Set,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,31,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1336.jpg,"['Black', 'Charcoal']","A set of two t-shirts, one black and one gray. The black shirt features the N3Q logo on the chest, while the gray shirt features a sushi graphic on the chest. Both shirts are made from 100% cotton and are machine-washable.",Unisex,
GGOEGCBQ226599,Google Lanyard,['Lanyards'],USD,5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBQ226599.jpg,"['White', 'Blue']",The lanyard is white with a blue Google logo repeating along the length of the lanyard.,Unisex,Google
GGOEYAEB120712,YouTube Standards Zip Hoodie,"['Clothing', 'Unisex Clothing', 'Hoodies & Sweatshirts']",USD,60,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX1207.jpg,"['Black', 'Red']",The YouTube Standards Zip Hoodie is a black zip-up hoodie with the YouTube logo on the chest. The hoodie is made of 100% cotton and is machine-washable.,Unisex,YouTube
GGCPGCBC136599,Blue Lanyard with Text,['Lanyards'],USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBC136599.jpg,"['Blue', 'White']",The lanyard is blue with white text that says go/g2g. It is made of polyester and has a metal lobster claw clasp.,Unisex,
GGCPGAEJ193117,2021 GEO DEI Ally T-shirt,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,22,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1931.jpg,"['Black', 'Multicolor']",A heather gray shirt with a multicolored logo of a rainbow-colored pin on the left chest. The logo includes the text GEO and DEI Ally.,Unisex,Google
GGCPGCBB198099,Matador Pocket Blanket,"['Sports and Outdoors', 'Camping and Hiking', 'Picnic Blankets']",USD,33.99,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBB198099.jpg,['Black'],"The Matador Pocket Blanket is an ultra-light, compact blanket that is perfect for picnics, camping, and other outdoor activities. It is made from durable, waterproof material and features a unique design that allows it to be folded up into a small, pocket-sized package. The blanket is also machine-washable and quick-drying, making it easy to care for.",unisex,
GGOEAOKH217499,Android Head Sticker,"['Electronics', 'Stickers']",USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAOKH217499.jpg,"['Green', 'White']",A green and white sticker of the Android logo,Unisex,Android
GGOEGAEB200315,Google Dino Camp Shirt,"['Apparel & Accessories', 'Shirts']",USD,86,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2003.jpg,"['Black', 'White']","The Google Dino Camp Shirt is a great way to show your love for Google and the classic game. This shirt is made from 100% cotton and features a relaxed fit, making it perfect for a day out in the sun. The shirt also features a fun and colorful print of the Google Dino, making it a great conversation starter.",Unisex,Google
GGOEGAYB173012,Chrome Dino Glow-in-the-Dark Youth Tee,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1730.jpg,"['Black', 'Green']","Let your little one show off their love for the Chrome Dino with this fun and glow-in-the-dark t-shirt. Perfect for any occasion, this shirt is sure to be a hit. Made from 100% cotton, this shirt is soft and comfortable to wear.",Unisex,Google
GGOEGDKA220399,Chrome Dino Party Time Sticker,['Stickers'],USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDKA220399.jpg,"['Blue', 'Multicolor']","This is a sticker of the Chrome Dino wearing a party hat. It is a great way to show your love for the Chrome Dino and add some fun to your laptop, water bottle, or wherever you choose to put it!",Unisex,Google
GGCPJAAB176018,Code Jam 2021 Tee,"['Clothing and accessories', 'T-shirts']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPJXXX1760.jpg,['Black'],A black unisex tee with the Code Jam 2021 logo on the front and a globe graphic on the back.,Unisex,Google
GGCLCADJ101015,The North Face Mens Tech 1/4 Zip Pullover,"['Clothing', 'Tops', 'Sweaters']",USD,0,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1010.jpg,['Grey'],This mens pullover is made of 100% polyester and features a quarter-zip closure. It has a relaxed fit and is available in a variety of colors. The pullover is perfect for layering on a cold day or for wearing on its own.,men,Google
GGCPCBPA403999,Google Branded Duffle Bag and Cap,"['Bags', 'Duffle Bags']",USD,,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBPA403999.jpg,"['Black', 'White']","This duffle bag is made of high-quality canvas and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. The cap is made of 100% cotton and features a curved brim and an adjustable strap. Both the bag and the cap are decorated with the Google logo.",Unisex,Google
GGEBCCBA113912,Google Cloud - Unisex Full-Zip Hoodie,"['Clothing', 'Jackets & Coats']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1139.jpg,"['Black', 'Charcoal']","This zip-up hoodie is made of a soft and comfortable cotton blend. It features a relaxed fit, a hood with adjustable drawstrings, and two front hand pockets. The hoodie is perfect for layering over a t-shirt or blouse on a cool day.",Unisex,Google Cloud
GGOEGDWQ223899,Google 25th Birthday Mug,"['Drinkware', 'Mugs']",USD,14,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWQ223899.jpg,"['White', 'Multicolor']","Celebrate Googles 25th birthday with this limited edition mug! The mug features a white background with a colorful Google logo and various illustrations, including a bicycle, a dinosaur, and a hot air balloon. The mug is made of ceramic and is dishwasher and microwave safe.",Unisex,Google
GGOEGGCX056499,Google Merchandise Store gift card,['Gift Cards'],USD,50,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX056499.jpg,['Multicolor'],"A Google Merchandise Store gift card is the perfect way to give the gift of Google to your friends and family. They can choose from a wide variety of Google products, including smartphones, tablets, laptops, and more.",Unisex,Google
GGOSDFKC101399,Golang Go Decal,"['Electronics', 'Stickers']",USD,1,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFKC101399.jpg,"['Blue', 'White']","The Golang Go Decal is a high-quality decal made of durable vinyl. It is easy to apply and remove, and it will not damage your cars paint. The decal is available in a variety of colors, so you can choose the one that best matches your car.",Unisex,Google
GGOSDFBC102699,Go Logo Patch,"['Apparel & Accessories', 'Patches']",USD,2,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBC102699.jpg,"['Blue', 'White']",A blue and white woven patch with the word GO in a bold font.,Unisex,Golang
GGOEGKWR060810,Google Baby Bib,"['Clothing', 'Baby Clothing', 'Bibs']",USD,11.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGKWR060810.jpg,"['Red', 'White']",This red Google bib is made of 100% cotton and has a hook-and-loop closure. It features the Google logo in white on the front.,Unisex,Google
GGOEGAYC172714,Google Bike Tee,"['Apparel & Accessories', 'Unisex']",USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1727.jpg,"['Blue', 'Multicolor']",A heather blue t-shirt with a multicolored bicycle printed on the front.,Unisex,Google
GGOEGEVB070699,Google Portable Charger,"['Electronics', 'Speakers']",USD,76.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVB070699.jpg,"['White', 'Black', 'Blue', 'Red', 'Yellow']",The Google Portable Charger is a compact and lightweight power bank that is perfect for charging your devices on the go. It has a capacity of 10000mAh and can charge most smartphones multiple times. The power bank also has a built-in flashlight and a USB port for charging other devices.,Unisex,Google
GGOEGABC099399,Google Flashlight Lantern,"['Electronics', 'Lighting']",USD,7.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGABC099399.jpg,"['Black', 'Blue']","The Google Clip-On Flashlight Lantern is a compact and lightweight flashlight that is perfect for everyday use. It features a bright LED bulb that provides up to 100 lumens of light, and a carabiner clip that can be easily attached to your keys, backpack, or belt loop. The flashlight is also water-resistant and has a long battery life, making it ideal for outdoor activities or emergencies.",Unisex,Google
GGEBCDBB110099,Google Cloud Cold Brew Maker,"['Home & Garden', 'Kitchen & Dining', 'Coffee & Tea Makers', 'Coffee Makers']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCDBB110099.jpg,"['black', 'gray']","Make cold brew coffee at home with the Google Cloud Cold Brew Brewing Method. This easy-to-use coffee maker brews delicious, smooth cold brew coffee in just 24 hours. Simply add coffee grounds and water to the brewer, and let it do the rest. The Google Cloud Cold Brew Brewing Method is made of durable, BPA-free materials, and is dishwasher safe for easy cleanup.",unisex,Google Cloud
GGSIGADB102917,Patagonia Mens Classic Retro-X Fleece Pullover,"['Jackets & Coats', 'Sweaters']",USD,0,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1029.jpg,['Black'],"A warm and versatile pullover perfect for outdoor activities. The sweater is made of 100% polyester and features a half-zip closure, a stand-up collar, and two handwarmer pockets.",men,Google Cloud
GGCNCCKQ103499,Google Cloud Sticker,['Stickers'],USD,1.5,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCCKQ103499.jpg,['Multicolor'],"A sticker with the Google Cloud logo on it. The logo is a multi-colored cloud with the words ""Google Cloud"" written in white. It is a great way to show your support for Google Cloud.",Unisex,Google Cloud
GGEBCDWQ103699,Google Cloud White YETI Mug,"['Drinkware', 'Mugs & Tumblers']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCDWQ103699.jpg,"['White', 'Silver']",This is a 14oz YETI mug in white with a silver lid. It has the Google Cloud logo on one side.,unisex,Google Cloud
GGEBCCBA107799,Google Cloud Yoga Mat,"['Exercise and Fitness', 'Yoga']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107799.jpg,['Multicolor'],"The YETI Yoga Mat is a high-quality yoga mat that is perfect for any yogi. The mat is made of durable, non-slip material that will keep you grounded during your practice. The mat is also lightweight and easy to carry, so you can take it with you wherever you go. The vibrant colors will help energize your practice and keep you motivated.",unisex,Google Cloud
